text,label
senang sekali fiturnya bagus banget tidak menyesal beli,1
untungnya produknya bagus banget rasanya luar biasa suka sekali,1
sayang sekali harganya menyebalkan desainnya parah zonk,0
rasanya tidak original sangat mengecewakan,0
buruknya packingnya tidak sesuai makanannya rusak kapok beli di sini,0
puas karena pengirimannya recommended harganya rapi pokoknya puas,1
mantapnya packingnya keren makanannya mantap suka sekali,1
puas karena produknya enak sekali harganya berkualitas sangat direkomendasikan,1
senang sekali harganya bagus banget terima kasih banyak,1
sayang sekali barangnya lama banget zonk,0
untungnya barangnya melebihi harapan bakal beli lagi,1
untungnya kualitasnya berkualitas akan langganan,1
mantapnya makanannya rapi produknya mantap tidak menyesal beli,1
mantapnya fiturnya berkualitas rasanya cepat tidak menyesal beli,1
kecewa karena pelayanannya kasar pengirimannya error terus tidak rekomen,0
untungnya fiturnya oke punya rasanya luar biasa akan langganan,1
desainnya recommended pokoknya puas,1
puas karena barangnya ramah akan langganan,1
kecewa karena makanannya lama banget fiturnya membosankan rugi besar,0
buruknya packingnya rusak sangat kecewa,0
sayangnya kualitasnya hambar rasanya buruk,0
asyiknya desainnya mantap lanjutkan,1
kecewa karena tempatnya cacat pengirimannya tidak original tidak rekomen,0
sayangnya harganya lemot menyesal sekali,0
makanannya tidak sesuai tidak akan kembali lagi,0
parahnya produknya error terus tidak akan kembali lagi,0
sayang sekali pelayanannya jelek banget bikin kesal,0
masalahnya desainnya menyebalkan pelayanan perlu diperbaiki,0
sayangnya pengirimannya lemot bikin kesal,0
asyiknya fiturnya melebihi harapan makanannya rapi sangat direkomendasikan,1
senang sekali barangnya nyaman recommended seller,1
filmnya oke punya terima kasih banyak,1
mantapnya packingnya mantap respon sellernya luar biasa bakal beli lagi,1
sayangnya aplikasinya mahal tidak sebanding sangat mengecewakan,0
sayangnya makanannya tidak sesuai sangat mengecewakan,0
sayangnya produknya murahan desainnya kasar bikin kesal,0
asyiknya fiturnya ramah sangat direkomendasikan,1
senang sekali aplikasinya rapi rasanya lengkap semoga makin sukses,1
senang sekali kualitasnya recommended respon sellernya memuaskan akan langganan,1
alhamdulillah aplikasinya keren the best,1
puas karena kualitasnya rapi terima kasih banyak,1
sayang sekali filmnya lama banget kapok beli di sini,0
pelayanannya tidak original packingnya kasar jangan beli,0
puas karena respon sellernya oke punya pengirimannya berkualitas lanjutkan,1
asyiknya harganya luar biasa lanjutkan,1
sayangnya kualitasnya lama banget rugi besar,0
asyiknya respon sellernya memuaskan pelayanannya joss the best,1
masalahnya fiturnya membosankan bikin kesal,0
alhamdulillah desainnya ramah kualitasnya enak sekali sangat direkomendasikan,1
sayangnya rasanya lama banget minta refund,0
packingnya top markotop terima kasih banyak,1
untungnya tempatnya ramah harganya worth it pokoknya puas,1
puas karena tempatnya bagus banget,1
fiturnya cepat puas banget,1
senang sekali aplikasinya oke punya fiturnya memuaskan pokoknya puas,1
sayangnya aplikasinya tidak sesuai tidak rekomen,0
desainnya tidak ramah rasanya rusak sangat kecewa,0
kecewa karena rasanya lemot makanannya jelek banget minta refund,0
senang sekali produknya keren rasanya lengkap sangat direkomendasikan,1
rasanya berantakan respon sellernya tidak ramah buang buang uang,0
asyiknya packingnya lengkap respon sellernya recommended terima kasih banyak,1
asyiknya desainnya melebihi harapan makanannya cepat puas banget,1
kualitasnya worth it,1
kecewa karena rasanya berantakan pengirimannya berantakan jangan beli,0
produknya menyebalkan rugi besar,0
masalahnya aplikasinya buruk pengirimannya cacat sangat kecewa,0
senang sekali pengirimannya oke punya packingnya lengkap terima kasih banyak,1
sayangnya barangnya parah aplikasinya parah buang buang uang,0
buruknya packingnya mengecewakan,0
senang sekali kualitasnya top markotop pokoknya puas,1
desainnya memuaskan makanannya nyaman suka sekali,1
parahnya pengirimannya mahal tidak sebanding bikin kesal,0
alhamdulillah tempatnya melebihi harapan packingnya sesuai ekspektasi five stars,1
untungnya harganya joss produknya sangat membantu puas banget,1
fiturnya lemot respon sellernya buruk rugi besar,0
alhamdulillah respon sellernya ramah the best,1
alhamdulillah harganya memuaskan five stars,1
mantapnya makanannya recommended harganya luar biasa the best,1
untungnya produknya worth it barangnya nyaman bakal beli lagi,1
senang sekali filmnya ramah the best,1
parahnya fiturnya tidak ramah buang buang uang,0
sayang sekali aplikasinya rusak kualitasnya tidak ramah sangat kecewa,0
buruknya respon sellernya cacat rugi besar,0
alhamdulillah filmnya lengkap semoga makin sukses,1
alhamdulillah produknya sesuai ekspektasi aplikasinya bagus banget akan langganan,1
asyiknya rasanya berkualitas pengirimannya sesuai ekspektasi pokoknya puas,1
asyiknya rasanya mantap five stars,1
mantapnya kualitasnya melebihi harapan,1
sayang sekali pengirimannya membosankan minta refund,0
mantapnya tempatnya recommended,1
asyiknya desainnya sangat membantu packingnya ramah pokoknya puas,1
buruknya aplikasinya buruk tidak sesuai harapan,0
buruknya packingnya menyebalkan tempatnya mengecewakan tidak sesuai harapan,0
buruknya fiturnya menyebalkan makanannya kasar tidak sesuai harapan,0
parahnya rasanya cacat jangan beli,0
parahnya desainnya membosankan bikin kesal,0
kualitasnya tidak original filmnya rusak sangat mengecewakan,0
untungnya aplikasinya nyaman pokoknya puas,1
puas karena makanannya rapi desainnya bagus banget lanjutkan,1
alhamdulillah kualitasnya sesuai ekspektasi akan langganan,1
puas karena desainnya oke punya five stars,1
barangnya ramah aplikasinya keren recommended seller,1
parahnya makanannya mahal tidak sebanding produknya parah sangat kecewa,0
puas karena kualitasnya memuaskan recommended seller,1
masalahnya rasanya hambar,0
sayang sekali harganya error terus kapok beli di sini,0
respon sellernya top markotop,1
buruknya filmnya tidak original menyesal sekali,0
sayang sekali filmnya jelek banget tidak akan kembali lagi,0
sayang sekali harganya cacat kapok beli di sini,0
buruknya kualitasnya cacat tidak akan kembali lagi,0
sayang sekali desainnya membosankan rasanya lemot sangat kecewa,0
sayangnya filmnya error terus pelayanan perlu diperbaiki,0
sayangnya respon sellernya tidak ramah kualitasnya membosankan sangat kecewa,0
parahnya produknya error terus kapok beli di sini,0
untungnya rasanya recommended produknya berkualitas mantap jiwa,1
senang sekali packingnya luar biasa mantap jiwa,1
sayang sekali produknya mengecewakan harganya error terus,0
alhamdulillah respon sellernya ramah,1
mantapnya makanannya worth it puas banget,1
mantapnya kualitasnya melebihi harapan tempatnya worth it mantap jiwa,1
mantapnya harganya ramah respon sellernya joss pokoknya puas,1
asyiknya produknya nyaman bakal beli lagi,1
alhamdulillah barangnya enak sekali respon sellernya berkualitas sangat direkomendasikan,1
parahnya produknya tidak original minta refund,0
senang sekali pengirimannya enak sekali kualitasnya berkualitas semoga makin sukses,1
alhamdulillah harganya enak sekali filmnya nyaman semoga makin sukses,1
pengirimannya worth it bakal beli lagi,1
puas karena aplikasinya sesuai ekspektasi makanannya berkualitas sangat direkomendasikan,1
untungnya makanannya lengkap bakal beli lagi,1
senang sekali desainnya enak sekali packingnya memuaskan bakal beli lagi,1
alhamdulillah packingnya sesuai ekspektasi sangat direkomendasikan,1
buruknya desainnya rusak tidak sesuai harapan,0
tempatnya luar biasa semoga makin sukses,1
harganya mengecewakan,0
mantapnya desainnya luar biasa terima kasih banyak,1
sayangnya makanannya menyebalkan sangat mengecewakan,0
sayang sekali harganya mahal tidak sebanding pelayanan perlu diperbaiki,0
buruknya pelayanannya lambat buang buang uang,0
kualitasnya membosankan jangan beli,0
puas karena desainnya berkualitas barangnya bagus banget bakal beli lagi,1
buruknya produknya hambar aplikasinya tidak original sangat mengecewakan,0
sayangnya pelayanannya kasar tidak sesuai harapan,0
untungnya pelayanannya ramah tempatnya sangat membantu akan langganan,1
untungnya rasanya bagus banget terima kasih banyak,1
kecewa karena respon sellernya tidak original sangat mengecewakan,0
masalahnya pengirimannya error terus fiturnya jelek banget buang buang uang,0
aplikasinya memuaskan packingnya memuaskan semoga makin sukses,1
pelayanannya jelek banget makanannya lemot sangat mengecewakan,0
produknya top markotop harganya melebihi harapan semoga makin sukses,1
rasanya lengkap harganya bagus banget the best,1
mantapnya barangnya berkualitas sangat direkomendasikan,1
masalahnya rasanya kasar tempatnya lemot sangat mengecewakan,0
puas karena rasanya berkualitas respon sellernya worth it semoga makin sukses,1
packingnya buruk,0
kecewa karena aplikasinya cacat makanannya tidak sesuai jangan beli,0
parahnya desainnya lambat filmnya membosankan buang buang uang,0
sayangnya packingnya mengecewakan pengirimannya lambat,0
kecewa karena kualitasnya rusak aplikasinya hambar bikin kesal,0
puas karena barangnya lengkap sangat direkomendasikan,1
sayang sekali rasanya rusak pelayanan perlu diperbaiki,0
fiturnya cacat minta refund,0
kecewa karena respon sellernya kasar fiturnya parah tidak akan kembali lagi,0
produknya mantap pokoknya puas,1
masalahnya fiturnya tidak ramah kapok beli di sini,0
sayang sekali kualitasnya murahan filmnya error terus rugi besar,0
masalahnya filmnya hambar kualitasnya tidak ramah tidak akan kembali lagi,0
sayangnya harganya tidak ramah tempatnya tidak sesuai sangat kecewa,0
puas karena barangnya top markotop pengirimannya keren mantap jiwa,1
tempatnya melebihi harapan respon sellernya joss,1
makanannya bagus banget pengirimannya enak sekali recommended seller,1
buruknya desainnya tidak ramah kapok beli di sini,0
pelayanannya cepat tempatnya bagus banget,1
buruknya harganya lambat kapok beli di sini,0
respon sellernya enak sekali desainnya melebihi harapan puas banget,1
sayangnya barangnya rusak sangat kecewa,0
senang sekali rasanya bagus banget kualitasnya sangat membantu terima kasih banyak,1
alhamdulillah kualitasnya recommended suka sekali,1
parahnya barangnya kasar zonk,0
buruknya tempatnya lama banget desainnya kasar jangan beli,0
sayangnya pelayanannya mahal tidak sebanding rugi besar,0
sayangnya produknya hambar bikin kesal,0
kecewa karena pelayanannya tidak original tidak sesuai harapan,0
asyiknya produknya recommended rasanya sangat membantu puas banget,1
pengirimannya top markotop five stars,1
asyiknya filmnya sesuai ekspektasi mantap jiwa,1
rasanya murahan respon sellernya parah tidak rekomen,0
sayang sekali tempatnya cacat kapok beli di sini,0
mantapnya packingnya enak sekali pengirimannya joss tidak menyesal beli,1
sayang sekali kualitasnya error terus packingnya buruk menyesal sekali,0
makanannya mengecewakan desainnya cacat bikin kesal,0
mantapnya filmnya mantap produknya nyaman mantap jiwa,1
sayang sekali rasanya mahal tidak sebanding aplikasinya menyebalkan bikin kesal,0
buruknya barangnya hambar packingnya berantakan jangan beli,0
mantapnya pengirimannya ramah respon sellernya recommended five stars,1
tempatnya kasar produknya kasar sangat mengecewakan,0
senang sekali makanannya worth it bakal beli lagi,1
senang sekali makanannya bagus banget desainnya sangat membantu recommended seller,1
masalahnya tempatnya membosankan desainnya lemot minta refund,0
mantapnya packingnya luar biasa five stars,1
mantapnya pelayanannya rapi packingnya bagus banget pokoknya puas,1
asyiknya makanannya mantap rasanya memuaskan recommended seller,1
buruknya respon sellernya tidak sesuai,0
puas karena tempatnya cepat fiturnya sesuai ekspektasi the best,1
kecewa karena pengirimannya cacat desainnya tidak original pelayanan perlu diperbaiki,0
pengirimannya oke punya respon sellernya oke punya recommended seller,1
untungnya packingnya sangat membantu desainnya enak sekali suka sekali,1
makanannya melebihi harapan pengirimannya rapi tidak menyesal beli,1
kualitasnya error terus harganya mengecewakan tidak sesuai harapan,0
kecewa karena aplikasinya menyebalkan tidak sesuai harapan,0
masalahnya aplikasinya hambar tempatnya berantakan sangat kecewa,0
parahnya aplikasinya cacat produknya membosankan tidak akan kembali lagi,0
parahnya barangnya tidak sesuai tidak rekomen,0
parahnya barangnya tidak ramah kapok beli di sini,0
senang sekali produknya memuaskan filmnya enak sekali five stars,1
puas karena fiturnya enak sekali harganya bagus banget terima kasih banyak,1
buruknya makanannya berantakan buang buang uang,0
asyiknya pengirimannya nyaman barangnya berkualitas recommended seller,1
mantapnya respon sellernya luar biasa recommended seller,1
buruknya harganya hambar tempatnya kasar zonk,0
sayangnya desainnya buruk harganya parah,0
asyiknya produknya keren kualitasnya cepat pokoknya puas,1
buruknya harganya jelek banget pengirimannya lemot rugi besar,0
kualitasnya hambar sangat mengecewakan,0
mantapnya aplikasinya memuaskan tempatnya joss,1
mantapnya produknya cepat rasanya enak sekali the best,1
masalahnya filmnya mengecewakan harganya parah,0
masalahnya pengirimannya rusak jangan beli,0
sayang sekali pengirimannya membosankan buang buang uang,0
asyiknya produknya ramah tempatnya mantap sangat direkomendasikan,1
sayang sekali packingnya rusak sangat mengecewakan,0
parahnya kualitasnya tidak sesuai pelayanan perlu diperbaiki,0
puas karena produknya oke punya makanannya memuaskan bakal beli lagi,1
parahnya respon sellernya lemot kualitasnya berantakan sangat kecewa,0
kecewa karena produknya rusak jangan beli,0
pengirimannya berantakan desainnya parah pelayanan perlu diperbaiki,0
untungnya tempatnya oke punya pengirimannya enak sekali pokoknya puas,1
untungnya packingnya cepat barangnya sangat membantu,1
sayang sekali produknya cacat packingnya berantakan pelayanan perlu diperbaiki,0
asyiknya rasanya sesuai ekspektasi the best,1
untungnya pengirimannya enak sekali suka sekali,1
pelayanannya membosankan packingnya tidak original,0
sayang sekali makanannya membosankan aplikasinya lambat sangat mengecewakan,0
buruknya makanannya mengecewakan rugi besar,0
kecewa karena pelayanannya lambat bikin kesal,0
sayangnya fiturnya cacat pengirimannya lambat tidak rekomen,0
kecewa karena produknya kasar pelayanan perlu diperbaiki,0
parahnya makanannya lama banget kualitasnya error terus jangan beli,0
senang sekali filmnya cepat respon sellernya enak sekali semoga makin sukses,1
puas karena desainnya bagus banget sangat direkomendasikan,1
pelayanannya melebihi harapan puas banget,1
masalahnya packingnya menyebalkan tidak akan kembali lagi,0
sayangnya packingnya cacat fiturnya buruk tidak akan kembali lagi,0
sayangnya rasanya jelek banget tidak sesuai harapan,0
sayang sekali packingnya parah sangat kecewa,0
sayangnya aplikasinya tidak ramah produknya mengecewakan rugi besar,0
buruknya filmnya mahal tidak sebanding fiturnya menyebalkan kapok beli di sini,0
alhamdulillah produknya sesuai ekspektasi fiturnya recommended the best,1
